XNNMKY,XNCLCD,XNNAME,XNADD1,XNADD2,XNCDCT,XNCITY,XNSTTE,XNCTRY,XNZIP,XNNOBP,XNNOFP,XNNOKP,XNNOAP,XNRTTX,XNTIN,XNSTIN,XNADBR,XNBIÑ,XNHBIÑ,XNMBÑ,XNFRST,XNATRN,XNAFRA,XNLNCD,XNVAID,XNTAXR,XNTAXN,XNCDON,XNDDON,XNSDON,XNLNON,XNGLON,XNIRON,XNHDPR,XNMCPR,XNMACD,XNCDCI,XNCDMR,XNCDST,XNCDU1,XNCDU2,XNCDU3,XNENDT,XNENTM,XNENUS,XNENWS,XNDTLM
771.0,0     ,CALLE 70                                ,Cll 70 N° 52-21 L 105                   ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,          ,3689710.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,771.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000003,008005,000008,0     ,20050722.0,92233.0,MJOGONZALE,QPADEV02AR,20170613.0
658.0,0     ,BELLA SUIZA                             ,CR 7 127 87 EDIF ACCESS CENTRO EMPRESAR ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11201     ,6017468907.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,658.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000001,002005,000008,0     ,20050722.0,92422.0,MEMANTILL ,QPADEV02IC,20210912.0
366.0,0     ,TERMINAL DE TRANSPORTE NORTE            ,CRA 64 C Ñ78-580 L 240                  ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,11580     ,6044449326.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,366.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000007,000001,000005,001005,000008,1     ,20050722.0,92450.0,MANJARAMIL,QPADEV008Y,20220302.0
659.0,0     ,GIRARDOT                                ,CR 10 Ñ 17 29                           ,                                        ,25307000.0,GIRARDOT - CUNDINAMARCA      ,CUNDINAMARCA   ,COL,          ,6013906118.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,659.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000018,000002,000000,002005,000008,1     ,20050722.0,92601.0,MEMANTILL ,QPADEV02IC,20220223.0
770.0,0     ,PASEO BOLIVAR                           ,CR 44 34 02                             ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11769     ,6053850965.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,770.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000001,008005,000008,0     ,20050722.0,92652.0,MJOGONZALE,QPADEV02AR,20211111.0
660.0,0     ,PALOQUEMAO LAS MERCEDES                 ,CL 13 27 23                             ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6013708666.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,660.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,0     ,20050722.0,92736.0,MEMANTILL ,QPADEV02IC,20210912.0
370.0,0     ,AUTOBANCO CONQUISTADORES                ,TRV 39  # 73-49 L 102                   ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,2358380.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,370.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000001,000001,000007,001005,000008,0     ,20050722.0,92831.0,MANJARAMIL,QPADEV008Y,20131105.0
661.0,0     ,SANTA BEATRIZ                           ,AV 15 Ñ 119 41                          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11201     ,6012132993.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,661.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000001,002005,000008,0     ,20050722.0,92901.0,MEMANTILL ,QPADEV02IC,20220404.0
662.0,0     ,LA PORCIUNCULA                          ,CLE 70 Ñ 10-34                          ,CENTRO COMERCIAL AV. CHILE BOGOTÁ LOCAL ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11048     ,6017437158.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,662.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000001,002005,000008,0     ,20050722.0,93034.0,MEMANTILL ,QPADEV02IC,20210912.0
773.0,0     ,CALLE 76                                ,CRA 51 Ñ 75 199                         ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11487     ,6053850981.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,773.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000004,008005,000008,0     ,20050722.0,93122.0,MJOGONZALE,QPADEV02AR,20220929.0
664.0,0     ,CENTRO DE PAGOS CORABASTOS              ,CR 86 Ñ 24A 19 SUR PTO 007 BODEGA 45    ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11045     ,6014541114.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,215.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,0     ,20050722.0,93210.0,MEMANTILL ,QPADEV02IC,20220412.0
774.0,0     ,GREEN OFFICE                            ,CRA 11 Ñ 98 49                          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,4040000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,774.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000000,002005,000008,0     ,20050722.0,93327.0,MJOGONZALE,QPADEV02AR,20200526.0
775.0,0     ,BULEVAR 54                              ,CRA 54 Ñ 74-51                          ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11487     ,6053850982.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,775.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000004,008005,000008,0     ,20050722.0,93638.0,MJOGONZALE,QPADEV02AR,20220929.0
666.0,0     ,PARK WAY                                ,CL 39 Ñ 24 07                           ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11186     ,6013407802.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,666.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000008,000006,000001,002005,000008,0     ,20050722.0,93728.0,MEMANTILL ,QPADEV02IC,20211111.0
777.0,0     ,PARQUE WASHINGTON                       ,CLE 80 Ñ 53-18                          ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11777     ,6053850953.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,777.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000004,008005,000008,0     ,20050722.0,93857.0,MJOGONZALE,QPADEV02AR,20210912.0
667.0,0     ,VALVANERA                               ,CL 16 SUR Ñ 22 15                       ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11667     ,6017427133.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,667.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,1     ,20050722.0,94012.0,MEMANTILL ,QPADEV02IC,20220516.0
668.0,0     ,CALLE 13                                ,CLL 13 No. 37 - 51                      ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,913702898.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,668.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,0     ,20050722.0,94134.0,MEMANTILL ,QPADEV02IC,20170724.0
669.0,0     ,BARRIO SANTA LUCIA                      ,CLL 44 SUR Ñ 21 46                      ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11154     ,6017142638.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,669.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,1     ,20050722.0,94254.0,MEMANTILL ,QPADEV02IC,20220516.0
670.0,0     ,FONTIBON CARRERA 100                    ,CR 100Ñ 20 C 07                         ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6017427395.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,670.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,1     ,20050722.0,94404.0,MEMANTILL ,QPADEV02IC,20210912.0
779.0,0     ,BUENAVISTA SANTA MARTA                  ,AV LIBERTADOR Ñ 34-01                   ,                                        ,47001000.0,SANTA MARTA                  ,MAGDALENA      ,COL,11516     ,6054368292.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,779.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000001,017005,000008,0     ,20050722.0,94405.0,MJOGONZALE,QPADEV02AR,20210912.0
671.0,0     ,EXITO COUNTRY 2                         ,CLL 134 Ñ 9 51 LC 136                   ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6015230163.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,671.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000001,002005,000007,0     ,20050722.0,94524.0,MEMANTILL ,QPADEV02IC,20210912.0
780.0,0     ,REAL DE MINAS                           ,AVSAMANES Ñ 9-55                        ,BARRIO REAL MINAS                       ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,11078     ,6076449000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,780.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000000,003005,000008,0     ,20050722.0,94730.0,MJOGONZALE,QPADEV02AR,20211102.0
673.0,0     ,PORTAL DE LA 80                         ,TRASV 100 A Ñ 79 20 L20                 ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11467     ,6017426787.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,673.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,002005,000008,0     ,20050722.0,94744.0,MEMANTILL ,QPADEV02IC,20220302.0
674.0,0     ,FLORESTA                                ,CRA 67 A Ñ 95 63 LOC 10-11 y 12         ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11689     ,6017426830.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,674.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,002005,000008,1     ,20050722.0,94925.0,MEMANTILL ,QPADEV02IC,20220302.0
781.0,0     ,PRADO PLAZA                             ,CRA 4 Ñ 26-43 LC 120                    ,                                        ,47001000.0,SANTA MARTA                  ,MAGDALENA      ,COL,11516     ,6054358291.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,781.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000001,017005,000008,0     ,20050722.0,95022.0,MJOGONZALE,QPADEV02AR,20210912.0
675.0,0     ,CARULLA PABLO VI                        ,CLE 50 Ñ 53 50                          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11299     ,6012228434.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,675.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,002005,000007,0     ,20050722.0,95045.0,MEMANTILL ,QPADEV02IC,20220621.0
679.0,0     ,EXITO FONTIBON                          ,AV CENTANERIO Ñ 106 55 L17              ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,914395865.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,679.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000007,0     ,20050722.0,95223.0,MEMANTILL ,QPADEV02IC,20181119.0
436.0,0     ,CITY PLAZA                              ,CLE 36 D SUR Ñ 27A-105 C.C City Plaza   ,                                        ,5266000.0,ENVIGADO                     ,ANTIOQUIA      ,COL,11019     ,6044449346.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,436.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000006,000001,000000,001005,000008,0     ,20050722.0,95325.0,MDURIBE   ,QPADEV02Z9,20210910.0
682.0,0     ,CENTRO COMERCIAL FONTANAR               ,KM 2.5 Vía Chía - Cajica                ,CTRO CCIAL FONTANAR PF 06 - PF 07 PF 08 ,25175000.0,CHIA                         ,CUNDINAMARCA   ,COL,11682     ,6018844397.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,682.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000015,000006,000000,002080,000007,0     ,20050722.0,95418.0,MEMANTILL ,QPADEV02IC,20220516.0
783.0,0     ,AEROPUERTO RAFAEL NUNEZ                 ,CLL 73 1A- 13 LOC138                    ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,          ,6567572.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,783.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000002,009005,000008,0     ,20050722.0,95442.0,MJOGONZALE,QPADEV02AR,20170518.0
683.0,0     ,CENTRO COMERCIAL ATLANTIS               ,CLE 81 Ñ 13 05                          ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6013760955.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,683.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000001,002005,000008,0     ,20050722.0,95554.0,MEMANTILL ,QPADEV02IC,20210912.0
684.0,0     ,CONAVI DIRECTO                          ,AV 26 No. 68B - 31 PI 9                 ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA         ,COL,          ,91000000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,   ,0.0,N,684.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000054,000006,000001,002005,000010,0     ,20050722.0,95720.0,MEMANTILL ,QPADEV02IC,20050722.0
449.0,0     ,EXITO LA AMERICA                        ,Cra. 79 B N° 45-90                      ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,4116389.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,449.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000004,000001,000007,001005,000007,0     ,20050722.0,95803.0,MDURIBE   ,QPADEV02Z9,20160718.0
451.0,0     ,PUERTO ASIS                             ,CLE 11 Ñ 19-24                          ,                                        ,86568000.0,PUERTO ASIS                  ,PUTUMAYO       ,COL,          ,6082517600.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,451.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000019,000002,000000,001005,000010,0     ,20050722.0,100102.0,MDURIBE   ,QPADEV02Z9,20210910.0
784.0,0     ,CENTRO COLON                            ,TV 54 Ñ 30-763                          ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11678     ,6056932940.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,784.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000002,009005,000008,0     ,20050722.0,100135.0,MJOGONZALE,QPADEV02AR,20210912.0
685.0,0     ,CHICO                                   ,CR.11 No. 89 - 42                       ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA         ,COL,          ,916019006.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,685.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000001,002005,000008,0     ,20050722.0,100152.0,MEMANTILL ,QPADEV02IC,20090120.0
686.0,0     ,KENNEDY MANDALAY                        ,CR 76 33 A 24 SUR                       ,                                        ,11001000.0,BOGOTA D.C.                  ,CUNDINAMARCA   ,COL,          ,914528955.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,686.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000001,002005,000008,0     ,20050722.0,100307.0,MEMANTILL ,QPADEV02IC,20120306.0
452.0,0     ,BANCA COLOMBIA SALITRE                  ,CLE 26 Ñ 69-63 OF 3004                  ,Torre 26 Centro Empresarial             ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6017430541.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,452.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000067,000006,000007,001005,000010,0     ,20050722.0,100328.0,MDURIBE   ,QPADEV02Z9,20210910.0
688.0,0     ,CONTADOR                                ,AV CR 19 Ñ 137 34                       ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11571     ,6017424501.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,688.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000001,002005,000008,0     ,20050722.0,100501.0,MEMANTILL ,QPADEV02IC,20211102.0
689.0,0     ,METROPOLIS                              ,CRA 68 Ñ 75A 50                         ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11689     ,6013904007.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,689.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,002005,000008,0     ,20050722.0,100608.0,MEMANTILL ,QPADEV02IC,20220304.0
458.0,0     ,AUTOSERVICIOS SAN DIEGO                 ,CL 34 43 66 L 057 C CIAL SAN DIEGO      ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,3816607.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,458.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000002,000001,000003,001005,000008,0     ,20050722.0,100721.0,MDURIBE   ,QPADEV02Z9,20140429.0
502.0,0     ,VILLA DE LEYVA                          ,CRA 9 Ñ 11-25                           ,VILLA DE LEYVA (BOYACÁ)                 ,15407000.0,VILLA DE LEYVA               ,BOYACA         ,COL,          ,6087321576.0,6087321935.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,502.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000021,000002,000000,012999,000008,0     ,20050722.0,100953.0,MDURIBE   ,QPADEV02Z9,20210912.0
690.0,0     ,HOTEL TEQUENDAMA                        ,CR 10 Ñ 27 17                           ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11031     ,6012823377.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,690.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000008,000006,000001,002005,000008,0     ,20050722.0,101017.0,MEMANTILL ,QPADEV02IC,20210912.0
503.0,0     ,YARUMAL                                 ,CR 20 Ñ 18 43                           ,                                        ,5887000.0,YARUMAL (ANTIOQUIA)          ,ANTIOQUIA      ,COL,          ,6048873200.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,503.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000007,000001,000001,001005,000008,1     ,20050722.0,101246.0,MDURIBE   ,QPADEV02Z9,20210912.0
691.0,0     ,CALLE 53                                ,CL 53 25 03                             ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,916076017.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,691.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000010,000006,000001,002005,000008,0     ,20050722.0,101336.0,MEMANTILL ,QPADEV02IC,20170504.0
785.0,0     ,CARRERA 3a.                             ,Cra. 3 N° 9-13                          ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,          ,6551172.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,785.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000002,009005,000008,0     ,20050722.0,101433.0,MJOGONZALE,QPADEV02AR,20110801.0
504.0,0     ,ESTACION METRO PARQUE BERRIO I          ,Cra. 51 N° 50-26                        ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,5139168.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,504.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000059,000001,000004,001005,000008,0     ,20050722.0,101616.0,MDURIBE   ,QPADEV02Z9,20080131.0
694.0,0     ,AVENIDA SUBA 106                        ,CARRERA 54 N° 106 - 62 AVENIDA SUBA     ,                                        ,11001000.0,BOGOTA D.C.                  ,CUNDINAMARCA   ,COL,          ,912534266.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,694.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000014,000006,000001,002005,000008,0     ,20050722.0,101650.0,MEMANTILL ,QPADEV02IC,20140820.0
786.0,0     ,PLAZA DE LA ADUANA                      ,CLE 32 Ñ30-13                           ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,11085     ,6056931810.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,786.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000002,009005,000008,0     ,20050722.0,101652.0,MJOGONZALE,QPADEV02AR,20220926.0
505.0,0     ,CLINICA SOMER                           ,Cll. 38 N° 54 A-35                      ,                                        ,5615000.0,RIONEGRO (ANTIOQUIA)         ,ANTIOQUIA      ,COL,          ,5315352.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,505.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000006,000001,000000,001005,000008,0     ,20050722.0,101831.0,MDURIBE   ,QPADEV02Z9,20170123.0
695.0,0     ,SAN DIEGO BOGOTA                        ,CARRERA 7 N° 23 - 01                    ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,913362010.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,695.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000008,000006,000001,002005,000008,0     ,20050722.0,101900.0,MEMANTILL ,QPADEV02IC,20170315.0
